index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	सर्वे		सर्वे	सर्व{सर्वनाम;पुं;1;बहु}/सर्व{सर्वनाम;नपुं;1;द्वि}/सर्व{सर्वनाम;नपुं;2;द्वि}/सर्वा{सर्वनाम;स्त्री;1;द्वि}/सर्वा{सर्वनाम;स्त्री;2;द्वि}	सर्व{सर्वनाम;पुं;1;बहु}	विशेषणम्,8.1	विशेषणम्,8.1	N1	सब	सब
2.1	हि		हि	हि{अव्य)	हि{अव्य)	सम्बन्धः,4.1	सम्बन्धः,4.1	NA		
3.1	एते		एते	इदम्{सर्वनाम;1;बहु}	इदम्{सर्वनाम;1;बहु}	विशेषणम्,8.1	विशेषणम्,8.1	N1		
4.1	अनुमान्या		अनुमान्या	अनुमान्य{{पुं;1;बहु(अनु मन् अनीयर् }	अनुमान्य{{पुं;1;बहु(अनु मन् अनीयर् }	विधेयविशेषणम्,8.1;अभिहितकर्म,8.1	विधेयविशेषणम्,8.1;अभिहितकर्म,8.1	N1		
5.1	मे		मे	अस्मद्{सर्वनाम;6;एक}/अस्मद्{सर्वनाम;4;एक}	अस्मद्{सर्वनाम;6;एक}	कर्ता,4.1	कर्ता,4.1	N6	मेरे	मेरे
6.1	कुलस्य		कुलस्य	कुल{पुं;6;एक}	कुल{पुं;6;एक}	षष्ठीसम्बन्धः,8.1	षष्ठीसम्बन्धः,8.1	N6		
7.1	अस्य		अस्य	इदम्{सर्वनाम;पुं;6;एक}/इदम्{सर्वनाम;नपुं;6;एक}/अस्3{कर्तरि;लोट्;म;एक;परस्मैपदी;दिवादिः}	इदम्{सर्वनाम;पुं;6;एक}	विशेषणम्,6.1	विशेषणम्,6.1	N6		
8.1	हितैषिणः		हितैषिणः	हितैषिन्{पुं;1;बहु}/हितैषिन्{पुं;2;बहु}/हितैषिन्{पुं;5;एक}/हितैषिन्{पुं;6;एक}	हितैषिन्{पुं;1;बहु}	कर्मसमानाधिकरणम्,4.1	कर्मसमानाधिकरणम्,4.1	N1	हितैषी	हितैषी
9.1	.		.	-	-	-	-	FS	-	-
