index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	द्रोणम्		द्रोणम्	द्रोण{पुं;2;एक}/द्रोण{नपुं;1;एक}/द्रोण{नपुं;2;एक}	द्रोण{पुं;2;एक}	समुच्चितः,11.1	विशेषणम्,8.1#सुप्_समुच्चितः,11.1#सुप्_समुच्चितः,8.1#सुप्_समुच्चितः,3.1	N2		
2.1	सङ्कीर्त्य		सङ्कीर्त्य	सम्_कॄत्1{अव्य;ल्यप्;चुरादिः}	सम्_कॄत्1{अव्य;ल्यप्;चुरादिः}	पूर्वकालः,15.1	पूर्वकालः,15.1	NA	सम्_कॄत्1_कर	सम्_कॄत्1_कर
3.1	भीष्मम्		भीष्मम्	भीष्म{पुं;2;एक}/भीष्म{नपुं;1;एक}/भीष्म{नपुं;2;एक}	भीष्म{पुं;2;एक}	समुच्चितः,11.1	विशेषणम्,8.1#सुप्_समुच्चितः,11.1#सुप्_समुच्चितः,8.1	N2	भीष्म_को	भीष्म_को
4.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,3.1	सुप्_समुच्चय_द्योतकः,3.1#सम्बन्धः,3.1	NA	और	और
5.1	सोमदत्तम्		सोमदत्तम्	-	-	समुच्चितः,11.1	समुच्चितः,11.1	N2		
6.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,5.1	समुच्चय_द्योतकः,5.1	NA	और	और
7.1	बाह्लिकम्		बाह्लिकम्	बाह्लिक{पुं;2;एक}	बाह्लिक{पुं;2;एक}	समुच्चितः,11.1	विशेषणम्,8.1#सुप्_समुच्चितः,11.1#सुप्_समुच्चितः,8.1	N2	बाह्लिक_को	बाह्लिक_को
8.1	दुर्योधनम्		दुर्योधनम्	दुर्योधन{पुं;2;एक}/दुर्योधन{नपुं;1;एक}/दुर्योधन{नपुं;2;एक}	दुर्योधन{पुं;2;एक}	समुच्चितः,11.1	सुप्_समुच्चितः,11.1	N2	दुर्योधन_को	दुर्योधन_को
9.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,8.1	सुप्_समुच्चय_द्योतकः,8.1#सम्बन्धः,8.1	NA	और	और
10.1	राजानम्		राजानम्	राजन्{पुं;2;एक}	राजन्{पुं;2;एक}	विशेषणम्,8.1	सुप्_समुच्चितः,11.1#अभेदः,8.1#विशेषणम्,8.1	N2	राजा_को	राजा_को
11.1	पुत्रान्		पुत्रान्	पुत्र{पुं;2;बहु}	पुत्र{पुं;2;बहु}	कर्म,2.1	कर्म,2.1	N2	पुत्र1ओं_को	पुत्र1ओं_को
12.1	चैव		चैव	चैव{अव्य}	चैव{अव्य}	समुच्चय_द्योतकः,11.1	सुप्_समुच्चय_द्योतकः,11.1#सम्बन्धः,11.1	NA	चैव	चैव
13.1	पृथक्		पृथक्	पृथक्{अव्य}	पृथक्{अव्य}	वीप्सा,14.1	वीप्सा,14.1#क्रियाविशेषणम्,2.1	NA	पृथक्	पृथक्
14.1	पृथक्		पृथक्	पृथक्{अव्य}	पृथक्{अव्य}	क्रियाविशेषणम्,2.1	क्रियाविशेषणम्,2.1	NA	पृथक्	पृथक्
15.1	(ददौ)		ददौ	दा1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः}/दा1{कर्तरि;लिट्;उ;एक;परस्मैपदी;भ्वादिः}/दा2{कर्तरि;लिट्;प्र;एक;परस्मैपदी;अदादिः}/दा2{कर्तरि;लिट्;उ;एक;परस्मैपदी;अदादिः}/दा3{कर्तरि;लिट्;प्र;एक;परस्मैपदी;जुहोत्यादिः}/दा3{कर्तरि;लिट्;उ;एक;परस्मैपदी;जुहोत्यादिः}	दा1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,16.1	अभिहित_कर्ता,16.1	KP	दिया	दिया
16.1	(सः)		सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	कर्ता,15.1	विशेषणम्,6.2#कर्ता,4.1#कर्ता,15.1	N1	उसने	उसने
17.1	.		.	-	-	-	-	FS	-	-
