index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	ब्रह्म-		ब्रह्म-देय-अग्र-हारान्	ब्रह्म}/ब्रह्मन्	ब्रह्म	समासः,1.2	समासः,1.2	CP	ब्रह्म-	ब्रह्म-
1.2	देय-		--	देय(दा1;यत्;भ्वादिः)}/देय(दा2{यत्;अदादिः)}/देय(दा3{यत्;जुहोत्यादिः)	देय(दा1;यत्;भ्वादिः)	समासः,1.3	समासः,1.3	CP		
1.3	अग्र-		--	अग्र	अग्र	समासः,1.4	समासः,1.4	CP	अग्र-	अग्र-
1.4	हारान्		--	हार{पुं;2;बहु}	हार{पुं;2;बहु}	समुच्चितः,12.1	विशेषणम्,8.1#सुप्_समुच्चितः,8.1#कर्म,6.1#समुच्चितः,12.1	N2	हारों_को	हारों_को
2.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,1.4	सम्बन्धः,1.4#समुच्चय_द्योतकः,1.4	NA	और	और
3.1	पुत्राणाम्		पुत्राणाम्	पुत्र{पुं;6;बहु}	पुत्र{पुं;6;बहु}	षष्ठीसम्बन्धः,5.2	षष्ठीसम्बन्धः,5.2#कर्म,1.2#षष्ठीसम्बन्धः,12.1#षष्ठीसम्बन्धः,11.2#षष्ठीसम्बन्धः,8.1#षष्ठीसम्बन्धः,7.1	N6	पुत्रों_का	पुत्रों_का
4.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,3.1	सम्बन्धः,3.1	NA	और	और
5.1	और्ध्व-		और्ध्व-देहिकम्	और्ध्व	और्ध्व	समासः,5.2	समासः,5.2	CP	और्ध्व-	और्ध्व-
5.2	देहिकम्		--	-	-	समुच्चितः,12.1	समुच्चितः,12.1	N2	-	-
6.1	इतः		इतः	इतः{अव्य}/इ1{कर्तरि;लट्;प्र;द्वि;परस्मैपदी;अदादिः}/इत{पुं;1;एक(इ1;क्त;अदादिः)}	इतः{अव्य}	सम्बन्धः,13.1	कर्म,1.2#सम्बन्धः,13.1	NA	गया_हुआ	गया_हुआ
7.1	रत्नानि		रत्नानि	रत्न{नपुं;1;बहु}/रत्न{नपुं;2;बहु}/रत्न{नपुं;8;बहु}	रत्न{नपुं;2;बहु}	समुच्चितः,12.1	कर्म,1.2#सुप्_समुच्चितः,8.1#कर्म,6.1#समुच्चितः,12.1	N2	रत्न_को	रत्न_को
8.1	गाः		गाः	गो{पुं;2;बहु}/गो{स्त्री;2;बहु}	गो{पुं;2;बहु}	समुच्चितः,12.1	कर्म,6.1#कर्म,1.2#समुच्चितः,12.1	N2	गायें	गायें
9.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,8.1	सुप्_समुच्चय_द्योतकः,8.1#सम्बन्धः,8.1#समुच्चय_द्योतकः,8.1	NA	और	और
10.1	एव		एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,9.1	सम्बन्धः,9.1	NA	ही	ही
11.1	दासी-		दासी-दासम्	दासी	दासी	समासः,11.2	समासः,11.2	CP	दासी-	दासी-
11.2	दासम्		--	दास{पुं;2;एक}/दास{नपुं;1;एक}/दास{नपुं;2;एक}	दास{नपुं;2;एक}	समुच्चितः,12.1	विशेषणम्,12.1#कर्म,6.1#समुच्चितः,12.1	N2	दास	दास
12.1	अजाविकम्		अजाविकम्	अजाविक{नपुं;1;एक}/अजाविक{नपुं;2;एक}	अजाविक{नपुं;2;एक}	कर्म,13.1	कर्म,6.1#कर्म,13.1	N2	अजाविक	अजाविक
13.1	(प्रयच्छतु)		प्रयच्छतु	-	-	अभिहित_कर्ता,0	अभिहित_कर्ता,0	KP		
14.1	.		.	-	-	-	-	FS	-	-
