index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	धिक्		धिक्	धिक्{अव्य}	धिक्{अव्य}	कर्ता,2.1	कर्ता,2.1	NA	धिक्कार	धिक्कार
2.1	अस्तु		अस्तु	अस्तु{अव्य}/अस्2{कर्तरि;लोट्;प्र;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लोट्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,1.1	अभिहित_कर्ता,1.1#वाक्यकर्म,9.1#सुप्_समुच्चितः,6.1	KP	अच्छा	अच्छा
3.1	माम्		माम्	अस्मद्{सर्वनाम;2;एक}	अस्मद्{सर्वनाम;2;एक}	कर्म,2.1	कर्म,2.1	N2	मुझे	मुझे
4.1	अधर्म-		अधर्म-ज्ञ	अधर्म	अधर्म	समासः,4.2	समासः,4.2	CP	अधर्म-	अधर्म-
4.2	ज्ञं		--	ज्ञ{पुं;2;एक}	ज्ञ{पुं;2;एक}	समुच्चितः,9.1	समुच्चितः,9.1#विशेषणम्,14.1#विशेषणम्,9.1#विशेषणम्,5.2#विशेषणम्,3.1#कर्म,9.1	N2	ज्ञ	ज्ञ
5.1	धिक्-		धिक्-बुद्धि	धिक्	धिक्	समासः,5.2	समासः,5.2	CP	धिक्-	धिक्-
5.2	बुद्धिं		--	बुद्धि{स्त्री;2;एक}/बुद्धि{पुं;2;एक}	बुद्धि{स्त्री;2;एक}	समुच्चितः,9.1	समुच्चितः,9.1#विशेषणम्,14.1#विशेषणम्,9.1#विशेषणम्,4.2#विशेषणम्,3.1#कर्म,9.1	N2	बुद्धि	बुद्धि
6.1	धिक्		धिक्	धिक्{अव्य}	धिक्{अव्य}	कर्ता,6.2	कर्ता,6.2	NA	धिक्कार	धिक्कार
6.2	(अस्तु)					अभिहित_कर्ता,6.1	अभिहित_कर्ता,6.1	KP		
7.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,6.1	सुप्_समुच्चय_द्योतकः,6.1#सम्बन्धः,6.1	NA	च2	च2
8.1	मे		मे	अस्मद्{सर्वनाम;6;एक}/अस्मद्{सर्वनाम;4;एक}	अस्मद्{सर्वनाम;6;एक}	षष्ठीसम्बन्धः,9.1	षष्ठीसम्बन्धः,9.1	N6	मेरा	मेरा
9.1	श्रुतम्		श्रुतम्	श्रुत{पुं;2;एक(श्रु1;क्त;भ्वादिः)}/श्रुत{नपुं;1;एक(श्रु1;क्त;भ्वादिः)}/श्रुत{नपुं;2;एक(श्रु1;क्त;भ्वादिः)}	श्रुत{पुं;2;एक(श्रु1;क्त;भ्वादिः)}	कर्म,6.2	कर्म,6.2	N2	सुने_हुए	सुने_हुए
10.1	यत्		यत्	यत्{अव्य}	यत्{अव्य}	सम्बन्धः,13.1	सम्बन्धः,13.1	NA	कि	कि
11.1	कृते		कृते	कृते{अव्य}	कृते{अव्य}	सम्बन्धः,13.1	प्रयोजनम्_द्योतकः,8.1#सम्बन्धः,13.1	NA	के_लिए	के_लिए
12.1	पृथिवी-		पृथिवी-पाल	पृथिवी	पृथिवी	समासः,12.2	समासः,12.2	CP	पृथिवी-	पृथिवी-
12.2	पालः		--	पाल{पुं;1;एक}	पाल{पुं;1;एक}	कर्ता,13.1	विधेय_विशेषणम्,9.1#विशेषणम्,15.2#विशेषणम्,14.1#कर्ता,13.1	N1	पाल	पाल
13.1	शेते		शेते	शी1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;अदादिः}	शी1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;अदादिः}	अभिहित_कर्ता,12.2	अभिहित_कर्ता,12.2	KP	सोता_है	सोता_है
14.1	अयम्		अयम्	इदम्{सर्वनाम;पुं;1;एक}/अय{पुं;2;एक}	इदम्{सर्वनाम;पुं;1;एक}	विशेषणम्,12.2	कर्म,9.1#विशेषणम्,15.2#विशेषणम्,12.2#कर्ता,13.1	N1	यह	यह
15.1	अतथा-		अतथा-उचित	अतथा	अतथा	समासः,15.2	समासः,15.2	CP	अतथा-	अतथा-
15.2	उचितः		--	उचित{पुं;1;एक(उच्1;क्त;दिवादिः)}	उचित{पुं;1;एक(उच्1;क्त;दिवादिः)}	विधेय_विशेषणम्,12.2	विधेय_विशेषणम्,14.1#विधेय_विशेषणम्,12.2#वाक्यकर्म,9.1#कर्ता,13.1	N1	विलोडा_हुआ	विलोडा_हुआ
16.1	.		.	-	-	-	-	FS	-	-
