index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	पुत्र-		पुत्रस्नेहाभिभूतश्च	पुत्र	पुत्र	T6,1.2	समासः,1.2	CP		
1.2	स्नेह-			स्नेह	स्नेह	T3,1.3	समासः,1.3	CP		
1.3	अभिभूतः			अभिभूत{पुं;1;एक}	अभिभूत{पुं;1;एक}	विशेषणम्,2.3	विशेषणम्,2.3	N1		
1.4	च			च{अव्य}	च{अव्य}	सम्बन्धः,2.2	सम्बन्धः,2.2	N2		
2.1	हितम्		हितमुक्तो	हित{पुं;2;एक(धा1;क्त;जुहोत्यादिः)}/हित{नपुं;1;एक(धा1;क्त;जुहोत्यादिः)}/हित{नपुं;2;एक(धा1;क्त;जुहोत्यादिः)}/हित{पुं;2;एक(हि1;क्त;स्वादिः)}/हित{नपुं;1;एक(हि1;क्त;स्वादिः)}/हित{नपुं;2;एक(हि1;क्त;स्वादिः)}	हित{पुं;2;एक(धा1;क्त;जुहोत्यादिः)}	कर्म,2.2	कर्म,2.2	N2		
2.2	उक्तः			उक्त{पुं;1;एक(वच्1;क्त;अदादिः)}	उक्त{पुं;1;एक(वच्1;क्त;अदादिः)}	विशेषणम्,2.3	विशेषणम्,2.3	N1		
2.3	(अहम्)			अस्मद्{सर्वनाम;1;एक}	अस्मद्{सर्वनाम;1;एक}	कर्ता,2.5;गौणकर्म,2.2	कर्ता,2.5;गौणकर्म,2.2	N1		
2.4	(न)					निषेधः,2.5	निषेधः,2.5	NA		
2.5	(अश्रौषम्)					अभिहितकर्ता,2.3	अभिहितकर्ता,2.3	KP		
3.1	मनीषिभिः		मनीषिभिः	मनीषिन्{पुं;3;बहु}	मनीषिन्{पुं;3;बहु}	विशेषणम्,8.1	सुप्_समुच्चितः,8.1#सुप्_समुच्चितः,6.1	N3	बुद्धिमानों_से	बुद्धिमानों_से
4.1	विदुरेण		विदुरेणाथ	-	-	समुच्चितः,8.1	समुच्चितः,8.1	N3		
4.1	अथ			-	-	समुच्चयद्योतकः,4.1	समुच्चयद्योतकः,4.1	NA		
5.1	भीष्मेण		भीष्मेण	भीष्म{पुं;3;एक}/भीष्म{नपुं;3;एक}	भीष्म{पुं;3;एक}	समुच्चितः,8.1	सुप्_समुच्चितः,8.1#सुप्_समुच्चितः,6.1	N3	भीष्म_से	भीष्म_से
6.1	द्रोणेन		द्रोणेन	द्रोण{पुं;3;एक}/द्रोण{नपुं;3;एक}	द्रोण{पुं;3;एक}	समुच्चितः,8.1	सुप्_समुच्चितः,8.1	N3	द्रोण_से	द्रोण_से
7.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,6.1	सुप्_समुच्चय_द्योतकः,6.1#सम्बन्धः,6.1	NA	और	और
8.1	कृपेण		कृपेण	कृप{पुं;3;एक}	कृप{पुं;3;एक}	कर्ता,2.2	-	N3	कृपाचार्य_से	कृपाचार्य_से
9.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,8.1	सुप्_समुच्चय_द्योतकः,8.1#सम्बन्धः,8.1	NA	और	और
10.1	.	.	-	-	-		-	FS	-	-
